vote_id,assembly_no,topic_no,title,date,result 
67797,13,27,Vl.n.z.o změně zák.v souv.s přij. z. o znalcích a soud.tlum. - EU (sněmovní tisk 74),29. 5. 2018 18:28,Zamítnuto
67798,13,27,Vl.n.z.o změně zák.v souv.s přij. z. o znalcích a soud.tlum. - EU (sněmovní tisk 74),29. 5. 2018 18:29,Přijato
67799,13,27,Vl.n.z.o změně zák.v souv.s přij. z. o znalcích a soud.tlum. - EU (sněmovní tisk 74),29. 5. 2018 18:31,Přijato
67800,13,27,Vl.n.z.o změně zák.v souv.s přij. z. o znalcích a soud.tlum. - EU (sněmovní tisk 74),29. 5. 2018 18:32,Přijato
67801,13,83,Vl.n.z.o poskyt.st.záruky ČR na zajištění půjčky ČNB pro MMF (sněmovní tisk 66),30. 5. 2018 9:09,Přijato
67802,13,88,Novela z. o ozdravných postupech - EU (sněmovní tisk 94),30. 5. 2018 9:12,Přijato
67803,13,30,Novela z. - zákoník práce (sněmovní tisk 109),30. 5. 2018 9:19,Zamítnuto
67804,13,30,Novela z. - zákoník práce (sněmovní tisk 109),30. 5. 2018 9:20,Zamítnuto
67805,13,30,Novela z. - zákoník práce (sněmovní tisk 109),30. 5. 2018 9:21,Přijato
67806,13,30,Novela z. - zákoník práce (sněmovní tisk 109),30. 5. 2018 9:22,Přijato
67807,13,30,Novela z. - zákoník práce (sněmovní tisk 109),30. 5. 2018 9:23,Zamítnuto
67808,13,32,Novela z. - školský zákon (sněmovní tisk 115),30. 5. 2018 9:50,Zamítnuto
67809,13,32,Novela z. - školský zákon (sněmovní tisk 115),30. 5. 2018 9:51,Přijato
67810,13,32,Novela z. - školský zákon (sněmovní tisk 115),30. 5. 2018 9:52,Zamítnuto
67811,13,35,Novela z. - stavební zákon (sněmovní tisk 123),30. 5. 2018 11:01,Přijato
67812,13,37,Novela z. o regulaci reklamy (sněmovní tisk 128),30. 5. 2018 11:32,Přijato
67813,13,29,Novela z. o nelékařských zdravotnických povoláních (sněmovní tisk 105),30. 5. 2018 15:06,Přijato
67814,13,34,N.z. o náhradním výživném (sněmovní tisk 118),30. 5. 2018 17:19,Přijato
67815,13,34,N.z. o náhradním výživném (sněmovní tisk 118),30. 5. 2018 18:13,Zamítnuto
67816,13,34,N.z. o náhradním výživném (sněmovní tisk 118),30. 5. 2018 18:14,Přijato
67817,13,34,N.z. o náhradním výživném (sněmovní tisk 118),30. 5. 2018 18:15,Přijato
67818,13,36,N.z. o zálohovaném výživném (sněmovní tisk 126),30. 5. 2018 18:20,Zamítnuto
67819,13,36,N.z. o zálohovaném výživném (sněmovní tisk 126),30. 5. 2018 18:21,Přijato
67820,13,36,N.z. o zálohovaném výživném (sněmovní tisk 126),30. 5. 2018 18:21,Přijato
67821,13,0,Pořad schůze,31. 5. 2018 11:02,Zamítnuto
67822,13,0,Pořad schůze,31. 5. 2018 11:39,Přijato
67823,13,0,Pořad schůze,31. 5. 2018 11:42,Zamítnuto
67824,13,0,Pořad schůze,31. 5. 2018 11:43,Zamítnuto
67825,13,0,Pořad schůze,31. 5. 2018 11:43,Zamítnuto
67826,13,0,Pořad schůze,31. 5. 2018 11:44,Zamítnuto
67827,13,0,Pořad schůze,31. 5. 2018 11:44,Zamítnuto
67828,13,0,Pořad schůze,31. 5. 2018 11:57,Zamítnuto
67829,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",31. 5. 2018 11:59,Zamítnuto
67830,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",31. 5. 2018 12:57,Zamítnuto
67831,13,0,Pořad schůze,1. 6. 2018 9:13,Zamítnuto (zmatečné)
67832,13,0,Pořad schůze,1. 6. 2018 9:36,Zamítnuto (zmatečné)
67833,13,0,Pořad schůze,1. 6. 2018 9:40,Přijato
67834,13,0,Pořad schůze,1. 6. 2018 9:41,Přijato
67835,13,0,Pořad schůze,1. 6. 2018 9:41,Přijato
67836,13,0,Pořad schůze,1. 6. 2018 9:42,Zamítnuto
67837,13,74,Novela z. o Ústavním soudu (sněmovní tisk 30),1. 6. 2018 9:47,Přijato
67838,13,82,Novela z. o mezinárodní justiční spolupráci ve věcech trest. - EU (sněmovní tisk 57),1. 6. 2018 9:51,Přijato
67839,13,82,Novela z. o mezinárodní justiční spolupráci ve věcech trest. - EU (sněmovní tisk 57),1. 6. 2018 9:52,Přijato
67840,13,109,Vl.n.působ.sil MO ČR v zahr.operacích v letech 2018 až 2020 (sněmovní tisk 150),1. 6. 2018 12:03,Zamítnuto
67841,13,109,Vl.n.působ.sil MO ČR v zahr.operacích v letech 2018 až 2020 (sněmovní tisk 150),1. 6. 2018 12:03,Zamítnuto
67842,13,109,Vl.n.působ.sil MO ČR v zahr.operacích v letech 2018 až 2020 (sněmovní tisk 150),1. 6. 2018 12:04,Zamítnuto
67843,13,109,Vl.n.působ.sil MO ČR v zahr.operacích v letech 2018 až 2020 (sněmovní tisk 150),1. 6. 2018 12:05,Zamítnuto
67844,13,109,Vl.n.působ.sil MO ČR v zahr.operacích v letech 2018 až 2020 (sněmovní tisk 150),1. 6. 2018 12:13,Přijato
67845,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",1. 6. 2018 12:59,Zamítnuto
67846,13,0,Pořad schůze,12. 6. 2018 14:29,Přijato
67847,13,0,Pořad schůze,12. 6. 2018 14:30,Přijato
67848,13,0,Pořad schůze,12. 6. 2018 14:31,Přijato
67849,13,0,Pořad schůze,12. 6. 2018 14:32,Přijato
67850,13,0,Pořad schůze,12. 6. 2018 14:33,Přijato
67851,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",12. 6. 2018 14:56,Zamítnuto
67852,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",12. 6. 2018 15:58,Zamítnuto (zmatečné)
67853,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",12. 6. 2018 15:58,Zamítnuto
67854,13,50,Sml. mezi ČR a Vietnamem o spolupráci proti tr. činnosti (sněmovní tisk 37),12. 6. 2018 18:07,Přijato
67855,13,51,Dodatkový protokol k Trestněprávní úmluvě o korupci (sněmovní tisk 43),12. 6. 2018 18:12,Přijato
67856,13,52,Dohoda mezi ČR a Japonskem o vízech k prac. dovolené (sněmovní tisk 44),12. 6. 2018 18:16,Přijato
67857,13,54,Sml.mezi ČR a vl.Rep.Kazachstán o spol.v boji proti tr.činn. (sněmovní tisk 53),12. 6. 2018 18:21,Přijato
67858,13,55,Sml.mezi ČR a Vietnamem o předávání odsouzených osob (sněmovní tisk 58),12. 6. 2018 18:24,Přijato
67859,13,56,"Úml.Rady Evropy o komp.příst.k ochraně,bezp.při sport.akcích (sněmovní tisk 60)",12. 6. 2018 18:29,Přijato
67860,13,57,Rámcová dohoda mezi EU a Austrálií (sněmovní tisk 75),12. 6. 2018 18:54,Zamítnuto
67861,13,0,Pořad schůze,13. 6. 2018 9:06,Přijato
67862,13,0,Pořad schůze,13. 6. 2018 9:06,Přijato
67863,13,75,Novela z. o daních z příjmů (sněmovní tisk 32),13. 6. 2018 9:20,Přijato
67864,13,75,Novela z. o daních z příjmů (sněmovní tisk 32),13. 6. 2018 9:22,Přijato
67865,13,75,Novela z. o daních z příjmů (sněmovní tisk 32),13. 6. 2018 9:23,Zamítnuto
67866,13,75,Novela z. o daních z příjmů (sněmovní tisk 32),13. 6. 2018 9:24,Přijato
67867,13,80,Novela z. - správní řád (sněmovní tisk 54),13. 6. 2018 10:03,Přijato
67868,13,80,Novela z. - správní řád (sněmovní tisk 54),13. 6. 2018 10:04,Přijato
67869,13,80,Novela z. - správní řád (sněmovní tisk 54),13. 6. 2018 10:06,Přijato
67870,13,77,Novela z. o evidenci tržeb (sněmovní tisk 41),13. 6. 2018 11:33,Přijato
67871,13,78,Novela z. o Kanceláři prezidenta republiky (sněmovní tisk 42),13. 6. 2018 11:38,Přijato
67872,13,81,Novela z. o převodu vlastnického práva (sněmovní tisk 56),13. 6. 2018 11:47,Přijato
67873,13,81,Novela z. o převodu vlastnického práva (sněmovní tisk 56),13. 6. 2018 11:49,Přijato
67874,13,81,Novela z. o převodu vlastnického práva (sněmovní tisk 56),13. 6. 2018 11:49,Přijato
67875,13,81,Novela z. o převodu vlastnického práva (sněmovní tisk 56),13. 6. 2018 11:50,Přijato
67876,13,81,Novela z. o převodu vlastnického práva (sněmovní tisk 56),13. 6. 2018 11:51,Přijato
67877,13,81,Novela z. o převodu vlastnického práva (sněmovní tisk 56),13. 6. 2018 11:52,Přijato
67878,13,84,N. z. o činnosti inst. zaměstnaneckého penzijního pojištění - EU (sněmovní tisk 67),13. 6. 2018 11:55,Přijato
67879,13,84,N. z. o činnosti inst. zaměstnaneckého penzijního pojištění - EU (sněmovní tisk 67),13. 6. 2018 11:55,Přijato
67880,13,84,N. z. o činnosti inst. zaměstnaneckého penzijního pojištění - EU (sněmovní tisk 67),13. 6. 2018 11:56,Přijato
67881,13,86,Novela z. - trestní zákoník - EU (sněmovní tisk 79),13. 6. 2018 12:16,Zamítnuto
67882,13,111,Návrh časového harmonogramu projednávání vládního návrhu státního závě,13. 6. 2018 14:41,Přijato
67883,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",13. 6. 2018 15:21,Zamítnuto
67884,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",13. 6. 2018 15:52,Zamítnuto
67885,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",13. 6. 2018 17:05,Přijato
67886,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",13. 6. 2018 17:06,Přijato
67887,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",13. 6. 2018 17:06,Zamítnuto
67888,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",13. 6. 2018 17:07,Zamítnuto
67889,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",13. 6. 2018 17:08,Zamítnuto
67890,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",13. 6. 2018 17:08,Zamítnuto
67891,13,61,"Sml.o stabilitě, koordinaci a správě v hosp. a měnové unii (sněmovní tisk 97)",13. 6. 2018 17:09,Zamítnuto
67892,13,38,N.z. - nominační zákon (sněmovní tisk 129),13. 6. 2018 17:21,Přijato
67893,13,0,Procedurální hlasování,13. 6. 2018 17:52,Přijato
73236,14,0,Pořad schůze,4. 6. 2020 20:53,Přijato
73237,14,0,Pořad schůze,4. 6. 2020 20:55,Zamítnuto
67894,15,0,Procedurální hlasování,14. 6. 2018 9:02,Přijato
67895,15,0,Pořad schůze,14. 6. 2018 11:13,Zamítnuto
67896,16,0,Procedurální hlasování,26. 6. 2018 14:07,Přijato
67897,16,0,Pořad schůze,26. 6. 2018 14:21,Přijato
67898,16,0,Pořad schůze,26. 6. 2018 14:21,Zamítnuto
67899,16,0,Pořad schůze,26. 6. 2018 14:22,Zamítnuto
67900,16,0,Pořad schůze,26. 6. 2018 14:23,Přijato
67901,16,0,Pořad schůze,26. 6. 2018 14:24,Zamítnuto
67902,16,0,Pořad schůze,26. 6. 2018 14:24,Přijato
67903,16,3,Novela z. o pomoci v hmotné nouzi (sněmovní tisk 89),26. 6. 2018 15:24,Přijato
67904,16,9,Novela z. o ochranných známkách - EU (sněmovní tisk 168),26. 6. 2018 16:54,Přijato
67905,16,10,Novela z. o vysokých školách (sněmovní tisk 156),26. 6. 2018 17:05,Přijato
67906,16,10,Novela z. o vysokých školách (sněmovní tisk 156),26. 6. 2018 17:07,Přijato
67907,16,11,Novela z. - autorský zákon - EU (sněmovní tisk 175),26. 6. 2018 17:16,Přijato
67908,16,12,Novela z. o veřejném zdravotním pojištění (sněmovní tisk 199),26. 6. 2018 17:41,Přijato
67909,16,12,Novela z. o veřejném zdravotním pojištění (sněmovní tisk 199),26. 6. 2018 17:42,Přijato
67910,16,0,Procedurální hlasování,26. 6. 2018 17:47,Zamítnuto
67911,16,0,Pořad schůze,27. 6. 2018 12:11,Zamítnuto
67912,16,0,Pořad schůze,27. 6. 2018 12:11,Zamítnuto
67913,16,0,Pořad schůze,27. 6. 2018 12:12,Zamítnuto
67914,16,0,Pořad schůze,27. 6. 2018 12:12,Zamítnuto
67915,16,0,Pořad schůze,27. 6. 2018 12:13,Zamítnuto
67916,16,0,Pořad schůze,27. 6. 2018 12:14,Zamítnuto
67917,16,0,Pořad schůze,27. 6. 2018 12:14,Zamítnuto
67918,16,0,Pořad schůze,27. 6. 2018 12:15,Zamítnuto
67919,16,0,Pořad schůze,27. 6. 2018 12:15,Zamítnuto
67920,16,13,N.z. o celostátním referendu (sněmovní tisk 35),27. 6. 2018 12:54,Zamítnuto
67921,16,13,N.z. o celostátním referendu (sněmovní tisk 35),27. 6. 2018 12:55,Zamítnuto
67922,16,13,N.z. o celostátním referendu (sněmovní tisk 35),27. 6. 2018 12:55,Přijato
67923,16,14,N.z. o celostátním referendu (sněmovní tisk 111),27. 6. 2018 12:57,Zamítnuto
67924,16,14,N.z. o celostátním referendu (sněmovní tisk 111),27. 6. 2018 12:57,Zamítnuto
67925,16,14,N.z. o celostátním referendu (sněmovní tisk 111),27. 6. 2018 12:58,Přijato
67926,16,15,Návrh ústavního zákona o referendu (sněmovní tisk 117),27. 6. 2018 13:00,Zamítnuto
67927,16,15,Návrh ústavního zákona o referendu (sněmovní tisk 117),27. 6. 2018 13:00,Přijato
67928,16,16,N.z. - nominační zákon (sněmovní tisk 129),27. 6. 2018 14:50,Přijato
67929,16,18,Novela z. o Rejstříku trestů - EU (sněmovní tisk 136),27. 6. 2018 14:58,Přijato
67930,16,19,Novela z. o dani z přidané hodnoty (sněmovní tisk 140),27. 6. 2018 15:18,Zamítnuto
67931,16,19,Novela z. o dani z přidané hodnoty (sněmovní tisk 140),27. 6. 2018 15:19,Přijato
67932,16,20,N.z. o zajištění právní pomoci (sněmovní tisk 152),27. 6. 2018 15:39,Přijato
67933,16,21,Novela z. o volbách do zastupitelstev krajů (sněmovní tisk 154),27. 6. 2018 16:09,Přijato
67934,16,22,Novela z. o vnitrozemské plavbě (sněmovní tisk 157),27. 6. 2018 17:28,Zamítnuto
67935,16,22,Novela z. o vnitrozemské plavbě (sněmovní tisk 157),27. 6. 2018 17:29,Přijato
67936,16,23,Novela z. o střetu zájmů (sněmovní tisk 158),27. 6. 2018 18:01,Zamítnuto (zmatečné)
67937,16,23,Novela z. o střetu zájmů (sněmovní tisk 158),27. 6. 2018 18:02,Přijato (přijata námitka)
67938,16,0,Procedurální hlasování,27. 6. 2018 18:06,Přijato
67939,16,23,Novela z. o střetu zájmů (sněmovní tisk 158),27. 6. 2018 18:07,Přijato
67940,16,103,Písemná interpelace V. Munzara na A. Schillerovou,28. 6. 2018 9:42,Zamítnuto
67941,16,0,Pořad schůze,28. 6. 2018 11:11,Přijato
67942,16,89,Souhrnná zpráva o činnosti VOP za rok 2017 (sněmovní tisk 134),28. 6. 2018 12:08,Přijato
67943,16,74,Návrh na změny ve složení orgánů Poslanecké sněmovny,28. 6. 2018 12:33,Přijato
67944,16,74,Návrh na změny ve složení orgánů Poslanecké sněmovny,28. 6. 2018 12:34,Přijato
67945,16,75,Návrh na volbu člena Rady Českého rozhlasu,28. 6. 2018 12:37,Přijato
67946,16,76,Návrh na volbu člena Rady České televize,28. 6. 2018 12:39,Přijato
67947,16,77,Návrh na volbu člena Dozorčí rady Vinařského fondu,28. 6. 2018 12:41,Přijato
67948,16,78,Návrh na volbu člena DR SZIF,28. 6. 2018 12:43,Přijato
67949,16,79,Návrh na volbu člena DR SFRB,28. 6. 2018 12:45,Přijato
67950,16,0,Pořad schůze,29. 6. 2018 9:06,Přijato
67951,16,0,Pořad schůze,29. 6. 2018 9:06,Přijato
67952,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:03,Přijato
67953,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:04,Přijato
67954,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:05,Přijato
67955,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:06,Přijato
67956,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:06,Přijato
67957,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:07,Zamítnuto
67958,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:08,Zamítnuto
67959,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:09,Zamítnuto
67960,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:10,Zamítnuto
67961,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:10,Přijato
67962,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:11,Zamítnuto
67963,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:12,Přijato
67964,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:13,Přijato
67965,16,58,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),29. 6. 2018 10:14,Přijato
67966,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:34,Přijato
67967,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:35,Přijato
67968,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:36,Přijato
67969,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:37,Zamítnuto
67970,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:38,Zamítnuto
67971,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:39,Zamítnuto
67972,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:40,Zamítnuto
67973,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:41,Přijato
67974,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:42,Přijato
67975,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:42,Zamítnuto
67976,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:43,Zamítnuto
67977,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:44,Zamítnuto
67978,16,59,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),29. 6. 2018 10:45,Přijato
67979,16,60,Novela z. - školský zákon (sněmovní tisk 61),29. 6. 2018 12:06,Přijato
67980,16,60,Novela z. - školský zákon (sněmovní tisk 61),29. 6. 2018 12:06,Přijato
67981,16,60,Novela z. - školský zákon (sněmovní tisk 61),29. 6. 2018 12:08,Zamítnuto
