vote_id,party,total,yes,no,not_in,refrained,excused
71359,Nezařaz,5,4,0,0,0,1

71360,ANO,78,0,72,0,2,4

71360,ODS,23,21,0,0,1,1

71360,Piráti,22,14,0,0,7,1

71360,SPD,19,0,0,0,17,2

71360,ČSSD,15,0,9,1,5,0

71360,KSČM,15,0,2,0,13,0

71360,KDU-ČSL,10,0,10,0,0,0

71360,TOP09,7,7,0,0,0,0

71360,STAN,6,5,0,0,0,1

71360,Nezařaz,5,3,0,0,1,1

71361,ANO,78,0,72,0,2,4

71361,ODS,23,1,21,0,0,1

71361,Piráti,22,19,0,0,2,1

71361,SPD,19,0,0,0,17,2

71361,ČSSD,15,0,9,1,5,0

71361,KSČM,15,1,1,1,12,0

71361,KDU-ČSL,10,0,0,0,10,0

71361,TOP09,7,0,7,0,0,0

71361,STAN,6,0,2,0,3,1

71361,Nezařaz,5,0,3,0,1,1

71362,ANO,78,0,73,0,1,4

71362,ODS,23,22,0,0,0,1

71362,Piráti,22,18,0,0,3,1

71362,SPD,19,17,0,0,0,2

71362,ČSSD,15,0,11,1,3,0

71362,KSČM,15,0,1,0,14,0

71362,KDU-ČSL,10,0,0,0,10,0

71362,TOP09,7,7,0,0,0,0

71362,STAN,6,5,0,0,0,1

71362,Nezařaz,5,4,0,0,0,1

71363,ANO,78,0,71,0,3,4

71363,ODS,23,22,0,0,0,1

71363,Piráti,22,21,0,0,0,1

71363,SPD,19,0,0,0,17,2

71363,ČSSD,15,0,9,1,5,0

71363,KSČM,15,0,13,0,2,0

71363,KDU-ČSL,10,10,0,0,0,0

71363,TOP09,7,7,0,0,0,0

71363,STAN,6,5,0,0,0,1

71363,Nezařaz,5,2,0,0,2,1

71364,ANO,78,0,69,0,5,4

71364,ODS,23,22,0,0,0,1

71364,Piráti,22,21,0,0,0,1

71364,SPD,19,15,0,0,2,2

71364,ČSSD,15,0,8,1,6,0

71364,KSČM,15,0,1,0,14,0

71364,KDU-ČSL,10,10,0,0,0,0

71364,TOP09,7,7,0,0,0,0

71364,STAN,6,5,0,0,0,1

71364,Nezařaz,5,4,0,0,0,1

71365,ANO,78,0,72,0,2,4

71365,ODS,23,22,0,0,0,1

71365,Piráti,22,21,0,0,0,1

71365,SPD,19,17,0,0,0,2

71365,ČSSD,15,0,13,1,1,0

71365,KSČM,15,0,15,0,0,0

71365,KDU-ČSL,10,10,0,0,0,0

71365,TOP09,7,7,0,0,0,0

71365,STAN,6,5,0,0,0,1

71365,Nezařaz,5,4,0,0,0,1

71366,ANO,78,0,72,0,2,4

71366,ODS,23,22,0,0,0,1

71366,Piráti,22,21,0,0,0,1

71366,SPD,19,17,0,0,0,2

71366,ČSSD,15,0,12,2,1,0

71366,KSČM,15,0,15,0,0,0

71366,KDU-ČSL,10,0,0,0,10,0

71366,TOP09,7,7,0,0,0,0

71366,STAN,6,5,0,0,0,1

71366,Nezařaz,5,4,0,0,0,1

71367,ANO,78,0,69,0,5,4

71367,ODS,23,22,0,0,0,1

71367,Piráti,22,21,0,0,0,1

71367,SPD,19,17,0,0,0,2

71367,ČSSD,15,0,5,2,8,0

71367,KSČM,15,0,6,0,9,0

71367,KDU-ČSL,10,10,0,0,0,0

71367,TOP09,7,7,0,0,0,0

71367,STAN,6,5,0,0,0,1

71367,Nezařaz,5,4,0,0,0,1

71368,ANO,78,0,72,0,2,4

71368,ODS,23,22,0,0,0,1

71368,Piráti,22,21,0,0,0,1

71368,SPD,19,17,0,0,0,2

71368,ČSSD,15,0,13,2,0,0

71368,KSČM,15,0,14,0,1,0

71368,KDU-ČSL,10,10,0,0,0,0

71368,TOP09,7,7,0,0,0,0

71368,STAN,6,5,0,0,0,1

71368,Nezařaz,5,4,0,0,0,1

71369,ANO,78,0,70,0,4,4

71369,ODS,23,20,0,0,2,1

71369,Piráti,22,3,1,0,17,1

71369,SPD,19,17,0,0,0,2

71369,ČSSD,15,0,12,1,2,0

71369,KSČM,15,0,7,0,8,0

71369,KDU-ČSL,10,0,0,0,10,0

71369,TOP09,7,7,0,0,0,0

71369,STAN,6,5,0,0,0,1

71369,Nezařaz,5,4,0,0,0,1

71370,ANO,78,0,66,0,8,4

71370,ODS,23,21,0,0,1,1

71370,Piráti,22,21,0,0,0,1

71370,SPD,19,17,0,0,0,2

71370,ČSSD,15,0,7,1,7,0

71370,KSČM,15,0,1,0,14,0

71370,KDU-ČSL,10,10,0,0,0,0

71370,TOP09,7,7,0,0,0,0

71370,STAN,6,5,0,0,0,1

71370,Nezařaz,5,2,0,0,2,1

71371,ANO,78,70,1,0,3,4

71371,ODS,23,21,0,0,1,1

71371,Piráti,22,21,0,0,0,1

71371,SPD,19,17,0,0,0,2

71371,ČSSD,15,15,0,0,0,0

71371,KSČM,15,11,0,0,4,0

71371,KDU-ČSL,10,10,0,0,0,0

71371,TOP09,7,7,0,0,0,0

71371,STAN,6,5,0,0,0,1

71371,Nezařaz,5,2,0,0,2,1

71372,ANO,78,0,72,0,2,4

71372,ODS,23,22,0,0,0,1

71372,Piráti,22,21,0,0,0,1

71372,SPD,19,17,0,0,0,2

71372,ČSSD,15,0,9,0,6,0

71372,KSČM,15,0,1,0,14,0

71372,KDU-ČSL,10,10,0,0,0,0

71372,TOP09,7,7,0,0,0,0

71372,STAN,6,5,0,0,0,1

71372,Nezařaz,5,3,0,0,1,1

71373,ANO,78,0,61,0,13,4

71373,ODS,23,22,0,0,0,1

71373,Piráti,22,20,0,0,1,1

71373,SPD,19,17,0,0,0,2

71373,ČSSD,15,0,9,0,6,0

71373,KSČM,15,0,1,0,14,0

71373,KDU-ČSL,10,10,0,0,0,0

71373,TOP09,7,7,0,0,0,0

71373,STAN,6,5,0,0,0,1

71373,Nezařaz,5,2,0,0,2,1

71374,ANO,78,0,64,0,10,4

71374,ODS,23,22,0,0,0,1

71374,Piráti,22,21,0,0,0,1

71374,SPD,19,17,0,0,0,2

71374,ČSSD,15,0,11,0,4,0

71374,KSČM,15,0,1,0,14,0

71374,KDU-ČSL,10,10,0,0,0,0

71374,TOP09,7,7,0,0,0,0

71374,STAN,6,5,0,0,0,1

71374,Nezařaz,5,3,0,0,1,1

71375,ANO,78,0,61,0,13,4

71375,ODS,23,22,0,0,0,1

71375,Piráti,22,21,0,0,0,1

71375,SPD,19,17,0,0,0,2

71375,ČSSD,15,0,8,0,7,0

71375,KSČM,15,0,1,0,14,0

71375,KDU-ČSL,10,10,0,0,0,0

71375,TOP09,7,7,0,0,0,0

71375,STAN,6,5,0,0,0,1

71375,Nezařaz,5,4,0,0,0,1

71376,ANO,78,0,68,0,6,4

71376,ODS,23,22,0,0,0,1

71376,Piráti,22,1,0,0,20,1

71376,SPD,19,17,0,0,0,2

71376,ČSSD,15,0,8,0,7,0

71376,KSČM,15,0,5,0,10,0

71376,KDU-ČSL,10,10,0,0,0,0

71376,TOP09,7,7,0,0,0,0

71376,STAN,6,5,0,0,0,1

71376,Nezařaz,5,4,0,0,0,1

71377,ANO,78,71,2,0,1,4

71377,ODS,23,22,0,0,0,1

71377,Piráti,22,20,0,0,1,1

71377,SPD,19,17,0,0,0,2

71377,ČSSD,15,7,3,0,5,0

71377,KSČM,15,5,3,0,7,0

71377,KDU-ČSL,10,9,0,0,1,0

71377,TOP09,7,7,0,0,0,0

71377,STAN,6,5,0,0,0,1

71377,Nezařaz,5,2,0,0,2,1

71378,ANO,78,1,70,0,3,4

71378,ODS,23,22,0,0,0,1

71378,Piráti,22,21,0,0,0,1

71378,SPD,19,17,0,0,0,2

71378,ČSSD,15,0,10,0,5,0

71378,KSČM,15,0,2,0,13,0

71378,KDU-ČSL,10,0,3,0,7,0

71378,TOP09,7,7,0,0,0,0

71378,STAN,6,5,0,0,0,1

71378,Nezařaz,5,2,0,0,2,1

71379,ANO,78,0,72,0,2,4

71379,ODS,23,21,0,0,1,1

71379,Piráti,22,21,0,0,0,1

71379,SPD,19,17,0,0,0,2

71379,ČSSD,15,0,10,0,5,0

71379,KSČM,15,0,11,0,4,0

71379,KDU-ČSL,10,0,0,0,10,0

71379,TOP09,7,7,0,0,0,0

71379,STAN,6,5,0,0,0,1

71379,Nezařaz,5,2,0,0,2,1

71380,ANO,78,70,2,0,2,4

71380,ODS,23,22,0,0,0,1

71380,Piráti,22,20,0,0,1,1

71380,SPD,19,1,0,0,16,2

71380,ČSSD,15,14,0,0,1,0

71380,KSČM,15,14,0,0,1,0

71380,KDU-ČSL,10,10,0,0,0,0

71380,TOP09,7,7,0,0,0,0

71380,STAN,6,5,0,0,0,1

71380,Nezařaz,5,3,0,0,1,1

71381,ANO,78,0,60,0,14,4

71381,ODS,23,22,0,0,0,1

71381,Piráti,22,21,0,0,0,1

71381,SPD,19,17,0,0,0,2

71381,ČSSD,15,4,4,0,7,0

71381,KSČM,15,0,0,1,14,0

71381,KDU-ČSL,10,10,0,0,0,0

71381,TOP09,7,7,0,0,0,0

71381,STAN,6,5,0,0,0,1

71381,Nezařaz,5,4,0,0,0,1

71382,ANO,78,73,0,1,0,4

71382,ODS,23,18,0,0,4,1

71382,Piráti,22,18,0,0,3,1

71382,SPD,19,17,0,0,0,2

71382,ČSSD,15,14,1,0,0,0

71382,KSČM,15,12,0,2,1,0

71382,KDU-ČSL,10,9,0,0,1,0

71382,TOP09,7,7,0,0,0,0

71382,STAN,6,5,0,0,0,1

71382,Nezařaz,5,2,0,0,2,1

71383,ANO,78,0,66,0,8,4

71383,ODS,23,0,0,0,22,1

71383,Piráti,22,21,0,0,0,1

71383,SPD,19,17,0,0,0,2

71383,ČSSD,15,9,1,0,5,0

71383,KSČM,15,4,0,1,10,0

71383,KDU-ČSL,10,7,0,0,3,0

71383,TOP09,7,7,0,0,0,0

71383,STAN,6,4,0,0,1,1

71383,Nezařaz,5,2,0,0,2,1

71384,ANO,78,0,72,0,2,4

71384,ODS,23,22,0,0,0,1

71384,Piráti,22,21,0,0,0,1

71384,SPD,19,0,0,0,17,2

71384,ČSSD,15,2,5,0,8,0

71384,KSČM,15,1,11,0,3,0

71384,KDU-ČSL,10,0,0,0,10,0

71384,TOP09,7,7,0,0,0,0

71384,STAN,6,5,0,0,0,1

71384,Nezařaz,5,4,0,0,0,1

71385,ANO,78,73,1,0,0,4

71385,ODS,23,1,21,0,0,1

71385,Piráti,22,0,8,0,13,1

71385,SPD,19,0,0,0,17,2

71385,ČSSD,15,10,0,0,5,0

71385,KSČM,15,13,1,0,1,0

71385,KDU-ČSL,10,2,6,1,1,0

71385,TOP09,7,0,7,0,0,0

71385,STAN,6,0,0,0,5,1

71385,Nezařaz,5,0,4,0,0,1

71386,ANO,78,73,0,0,1,4

71386,ODS,23,11,6,0,5,1

71386,Piráti,22,20,0,0,1,1

71386,SPD,19,17,0,0,0,2

71386,ČSSD,15,11,0,0,4,0

71386,KSČM,15,11,2,1,1,0

71386,KDU-ČSL,10,1,7,2,0,0

71386,TOP09,7,0,7,0,0,0

71386,STAN,6,0,5,0,0,1

71386,Nezařaz,5,4,0,0,0,1

71387,ANO,78,71,0,0,3,4

71387,ODS,23,22,0,0,0,1

71387,Piráti,22,21,0,0,0,1

71387,SPD,19,16,0,0,1,2

71387,ČSSD,15,14,0,0,1,0

71387,KSČM,15,14,0,0,1,0

71387,KDU-ČSL,10,8,0,1,1,0

71387,TOP09,7,6,0,0,1,0

71387,STAN,6,5,0,0,0,1

71387,Nezařaz,5,3,0,0,1,1

71388,ANO,78,73,0,0,1,4

71388,ODS,23,0,0,0,22,1

71388,Piráti,22,21,0,0,0,1

71388,SPD,19,17,0,0,0,2

71388,ČSSD,15,11,1,0,3,0

71388,KSČM,15,11,2,0,2,0

71388,KDU-ČSL,10,1,6,2,1,0

71388,TOP09,7,0,0,0,7,0

71388,STAN,6,0,0,0,5,1

71388,Nezařaz,5,4,0,0,0,1

71389,ANO,78,0,71,0,3,4

71389,ODS,23,0,22,0,0,1

71389,Piráti,22,0,0,0,21,1

71389,SPD,19,0,0,0,17,2

71389,ČSSD,15,0,9,0,6,0

71389,KSČM,15,0,2,0,13,0

71389,KDU-ČSL,10,9,0,0,1,0

71389,TOP09,7,1,0,0,6,0

71389,STAN,6,2,0,0,3,1

71389,Nezařaz,5,2,2,0,0,1

71390,ANO,78,0,71,0,3,4

71390,ODS,23,0,20,0,2,1

71390,Piráti,22,0,0,0,21,1

71390,SPD,19,0,0,0,17,2

71390,ČSSD,15,0,7,0,8,0

71390,KSČM,15,0,0,0,15,0

71390,KDU-ČSL,10,9,0,0,1,0

71390,TOP09,7,4,0,0,3,0

71390,STAN,6,5,0,0,0,1

71390,Nezařaz,5,0,2,0,2,1

71391,ANO,78,0,69,0,5,4

71391,ODS,23,0,0,0,22,1

71391,Piráti,22,8,0,0,13,1

71391,SPD,19,0,0,0,17,2

71391,ČSSD,15,1,4,1,9,0

71391,KSČM,15,1,1,0,13,0

71391,KDU-ČSL,10,0,2,0,8,0

71391,TOP09,7,0,0,0,7,0

71391,STAN,6,0,0,0,5,1

71391,Nezařaz,5,0,0,0,4,1

71392,ANO,78,0,69,0,5,4

71392,ODS,23,0,0,0,22,1

71392,Piráti,22,1,0,0,20,1

71392,SPD,19,0,0,0,17,2

71392,ČSSD,15,4,4,0,7,0

71392,KSČM,15,2,1,0,12,0

71392,KDU-ČSL,10,0,1,0,9,0

71392,TOP09,7,1,0,0,6,0

71392,STAN,6,0,0,0,5,1

71392,Nezařaz,5,0,0,0,4,1

71393,ANO,78,0,70,0,4,4

71393,ODS,23,22,0,0,0,1

71393,Piráti,22,21,0,0,0,1

71393,SPD,19,17,0,0,0,2

71393,ČSSD,15,0,12,0,3,0

71393,KSČM,15,0,3,0,12,0

71393,KDU-ČSL,10,10,0,0,0,0

71393,TOP09,7,7,0,0,0,0

71393,STAN,6,5,0,0,0,1

71393,Nezařaz,5,4,0,0,0,1

71394,ANO,78,0,66,0,8,4

71394,ODS,23,22,0,0,0,1

71394,Piráti,22,21,0,0,0,1

71394,SPD,19,17,0,0,0,2

71394,ČSSD,15,1,7,0,7,0

71394,KSČM,15,0,2,0,13,0

71394,KDU-ČSL,10,10,0,0,0,0

71394,TOP09,7,7,0,0,0,0

71394,STAN,6,5,0,0,0,1

71394,Nezařaz,5,4,0,0,0,1

71395,ANO,78,0,68,0,6,4

71395,ODS,23,22,0,0,0,1

71395,Piráti,22,21,0,0,0,1

71395,SPD,19,16,0,0,1,2

71395,ČSSD,15,0,7,0,8,0

71395,KSČM,15,0,12,0,3,0

71395,KDU-ČSL,10,10,0,0,0,0

71395,TOP09,7,7,0,0,0,0

71395,STAN,6,5,0,0,0,1

71395,Nezařaz,5,4,0,0,0,1

71396,ANO,78,0,67,1,6,4

71396,ODS,23,22,0,0,0,1

71396,Piráti,22,21,0,0,0,1

71396,SPD,19,17,0,0,0,2

71396,ČSSD,15,0,14,0,1,0

71396,KSČM,15,0,13,0,2,0

71396,KDU-ČSL,10,10,0,0,0,0

71396,TOP09,7,7,0,0,0,0

71396,STAN,6,5,0,0,0,1

71396,Nezařaz,5,4,0,0,0,1

71397,ANO,78,74,0,0,0,4

71397,ODS,23,21,0,0,1,1

71397,Piráti,22,21,0,0,0,1

71397,SPD,19,17,0,0,0,2

71397,ČSSD,15,14,0,0,1,0

71397,KSČM,15,1,0,0,14,0

71397,KDU-ČSL,10,10,0,0,0,0

71397,TOP09,7,7,0,0,0,0

71397,STAN,6,5,0,0,0,1

71397,Nezařaz,5,4,0,0,0,1

71398,ANO,78,74,0,0,0,4

71398,ODS,23,0,12,10,0,1

71398,Piráti,22,0,16,4,1,1

71398,SPD,19,0,0,9,8,2

71398,ČSSD,15,12,0,3,0,0

71398,KSČM,15,11,0,4,0,0

71398,KDU-ČSL,10,0,4,3,3,0

71398,TOP09,7,0,2,3,1,1

71398,STAN,6,0,3,2,0,1

71398,Nezařaz,5,0,0,2,2,1

71399,ANO,78,73,0,1,0,4

71399,ODS,23,0,15,7,0,1

71399,Piráti,22,0,18,3,0,1

71399,SPD,19,0,11,6,0,2

71399,ČSSD,15,13,0,2,0,0

71399,KSČM,15,13,0,2,0,0

71399,KDU-ČSL,10,0,7,3,0,0

71399,TOP09,7,0,3,3,0,1

71399,STAN,6,0,2,2,1,1

71399,Nezařaz,5,0,0,2,2,1

71400,ANO,78,70,0,0,0,8

71400,ODS,23,22,0,0,0,1

71400,Piráti,22,20,0,0,1,1

71400,SPD,19,16,0,0,0,3

71400,ČSSD,15,13,0,2,0,0

71400,KSČM,15,13,0,2,0,0

71400,KDU-ČSL,10,7,0,0,0,3

71400,TOP09,7,6,0,1,0,0

71400,STAN,6,4,0,0,0,2

71400,Nezařaz,5,4,0,0,0,1

71401,ANO,78,0,0,0,70,8

71401,ODS,23,22,0,0,0,1

71401,Piráti,22,21,0,0,0,1

71401,SPD,19,16,0,0,0,3

71401,ČSSD,15,0,0,4,11,0

71401,KSČM,15,0,0,2,13,0

71401,KDU-ČSL,10,7,0,0,0,3

71401,TOP09,7,6,0,1,0,0

71401,STAN,6,4,0,0,0,2

71401,Nezařaz,5,4,0,0,0,1

71402,ANO,78,5,0,0,65,8

71402,ODS,23,0,2,0,20,1

71402,Piráti,22,0,11,0,10,1

71402,SPD,19,0,1,0,15,3

71402,ČSSD,15,2,0,2,11,0

71402,KSČM,15,6,0,2,7,0

71402,KDU-ČSL,10,0,3,0,4,3

71402,TOP09,7,0,5,1,1,0

71402,STAN,6,0,2,0,2,2

71402,Nezařaz,5,0,0,0,4,1

71403,ANO,78,69,0,0,1,8

71403,ODS,23,1,21,0,0,1

71403,Piráti,22,0,21,0,0,1

71403,SPD,19,0,15,0,1,3

71403,ČSSD,15,14,0,1,0,0

71403,KSČM,15,14,0,1,0,0

71403,KDU-ČSL,10,0,7,0,0,3

71403,TOP09,7,0,6,1,0,0

71403,STAN,6,0,5,0,0,1

71403,Nezařaz,5,0,2,0,2,1

71404,ANO,78,70,0,0,0,8

71404,ODS,23,22,0,0,0,1

71404,Piráti,22,21,0,0,0,1

71404,SPD,19,16,0,0,0,3

71404,ČSSD,15,14,0,1,0,0

71404,KSČM,15,14,0,1,0,0

71404,KDU-ČSL,10,7,0,0,0,3

71404,TOP09,7,6,0,1,0,0

71404,STAN,6,5,0,0,0,1

71404,Nezařaz,5,4,0,0,0,1

71405,ANO,78,58,0,0,12,8

71405,ODS,23,22,0,0,0,1

71405,Piráti,22,21,0,0,0,1

71405,SPD,19,16,0,0,0,3

71405,ČSSD,15,13,0,1,1,0

71405,KSČM,15,13,0,1,1,0

71405,KDU-ČSL,10,7,0,0,0,3

71405,TOP09,7,6,0,1,0,0

71405,STAN,6,5,0,0,0,1

71405,Nezařaz,5,4,0,0,0,1

71406,ANO,78,70,0,0,0,8

71406,ODS,23,0,22,0,0,1

71406,Piráti,22,0,21,0,0,1

71406,SPD,19,0,16,0,0,3

71406,ČSSD,15,14,0,1,0,0

71406,KSČM,15,14,0,1,0,0

71406,KDU-ČSL,10,0,7,0,0,3

71406,TOP09,7,0,6,1,0,0

71406,STAN,6,0,5,0,0,1

71406,Nezařaz,5,0,2,0,2,1

71407,ANO,78,67,0,0,3,8

71407,ODS,23,22,0,0,0,1

71407,Piráti,22,21,0,0,0,1

71407,SPD,19,16,0,0,0,3

71407,ČSSD,15,14,0,1,0,0

71407,KSČM,15,8,1,1,5,0

71407,KDU-ČSL,10,7,0,0,0,3

71407,TOP09,7,6,0,1,0,0

71407,STAN,6,5,0,0,0,1

71407,Nezařaz,5,2,0,0,2,1

71408,ANO,78,0,0,16,54,8

71408,ODS,23,0,0,7,15,1

71408,Piráti,22,0,0,6,15,1

71408,SPD,19,2,0,7,7,3

71408,ČSSD,15,0,0,7,8,0

71408,KSČM,15,0,0,3,12,0

71408,KDU-ČSL,10,0,0,5,2,3

71408,TOP09,7,0,0,6,1,0

71408,STAN,6,0,0,1,4,1

71408,Nezařaz,5,0,0,0,3,2

71409,ANO,78,0,56,1,13,8

71409,ODS,23,20,0,1,1,1

71409,Piráti,22,6,0,1,14,1

71409,SPD,19,16,0,0,0,3

71409,ČSSD,15,0,9,1,5,0

71409,KSČM,15,0,12,1,2,0

71409,KDU-ČSL,10,5,0,2,0,3

71409,TOP09,7,6,0,1,0,0

71409,STAN,6,5,0,0,0,1

71409,Nezařaz,5,2,0,0,2,1

71410,ANO,78,60,0,0,10,8

71410,ODS,23,0,20,1,1,1

71410,Piráti,22,0,19,0,2,1

71410,SPD,19,0,16,0,0,3

71410,ČSSD,15,13,0,1,1,0

71410,KSČM,15,10,2,1,2,0

71410,KDU-ČSL,10,0,5,1,1,3

71410,TOP09,7,0,6,1,0,0

71410,STAN,6,0,5,0,0,1

71410,Nezařaz,5,0,2,0,1,2

71411,ANO,78,70,0,0,0,8

71411,ODS,23,0,21,1,0,1

71411,Piráti,22,0,20,0,1,1

71411,SPD,19,0,16,0,0,3

71411,ČSSD,15,11,0,3,1,0

71411,KSČM,15,14,0,1,0,0

71411,KDU-ČSL,10,0,6,1,0,3

71411,TOP09,7,0,6,1,0,0

71411,STAN,6,0,5,0,0,1

71411,Nezařaz,5,0,3,0,0,2

71412,ANO,78,70,0,0,0,8

71412,ODS,23,0,0,22,0,1

71412,Piráti,22,0,21,0,0,1

71412,SPD,19,0,15,1,0,3

71412,ČSSD,15,13,0,2,0,0

71412,KSČM,15,13,0,2,0,0

71412,KDU-ČSL,10,0,0,6,0,4

71412,TOP09,7,0,0,7,0,0

71412,STAN,6,0,0,5,0,1

71412,Nezařaz,5,0,1,2,0,2

71413,ANO,78,1,0,1,68,8

71413,ODS,23,0,0,22,0,1

71413,Piráti,22,21,0,0,0,1

71413,SPD,19,16,0,0,0,3

71413,ČSSD,15,0,4,2,9,0

71413,KSČM,15,0,2,1,12,0

71413,KDU-ČSL,10,0,0,6,0,4

71413,TOP09,7,0,0,7,0,0

71413,STAN,6,0,0,5,0,1

71413,Nezařaz,5,1,0,2,0,2

71414,ANO,78,1,1,1,67,8

71414,ODS,23,0,0,22,0,1

71414,Piráti,22,21,0,0,0,1

71414,SPD,19,12,0,1,3,3

71414,ČSSD,15,4,1,2,8,0

71414,KSČM,15,5,0,1,9,0

71414,KDU-ČSL,10,0,0,6,0,4

71414,TOP09,7,0,0,7,0,0

71414,STAN,6,0,0,5,0,1

71414,Nezařaz,5,0,0,2,1,2

71415,ANO,78,1,2,1,66,8

71415,ODS,23,0,0,22,0,1

71415,Piráti,22,21,0,0,0,1

71415,SPD,19,10,0,1,5,3

71415,ČSSD,15,2,3,2,8,0

71415,KSČM,15,0,0,1,14,0

71415,KDU-ČSL,10,0,0,6,0,4

71415,TOP09,7,0,0,7,0,0

71415,STAN,6,0,0,5,0,1

71415,Nezařaz,5,0,0,2,1,2

71416,ANO,78,0,3,1,66,8

71416,ODS,23,0,0,22,0,1

71416,Piráti,22,21,0,0,0,1

71416,SPD,19,12,0,1,3,3

71416,ČSSD,15,0,3,2,10,0

71416,KSČM,15,0,0,1,14,0

71416,KDU-ČSL,10,0,0,5,1,4

71416,TOP09,7,0,0,7,0,0

71416,STAN,6,0,0,5,0,1

71416,Nezařaz,5,0,0,2,1,2

71417,ANO,78,70,0,0,0,8

71417,ODS,23,22,0,0,0,1

71417,Piráti,22,20,0,0,1,1

71417,SPD,19,16,0,0,0,3

71417,ČSSD,15,13,0,1,1,0

71417,KSČM,15,13,0,1,1,0

71417,KDU-ČSL,10,5,0,1,1,3

71417,TOP09,7,5,0,2,0,0

71417,STAN,6,6,0,0,0,0

71417,Nezařaz,5,3,0,0,0,2

71418,ANO,78,0,13,0,57,8

71418,ODS,23,22,0,0,0,1

71418,Piráti,22,21,0,0,0,1

71418,SPD,19,16,0,0,0,3

71418,ČSSD,15,0,0,3,12,0

71418,KSČM,15,0,0,1,14,0

71418,KDU-ČSL,10,5,0,1,1,3

71418,TOP09,7,5,0,2,0,0

71418,STAN,6,6,0,0,0,0

71418,Nezařaz,5,3,0,0,0,2

71419,ANO,78,1,1,0,68,8

71419,ODS,23,22,0,0,0,1

71419,Piráti,22,21,0,0,0,1

71419,SPD,19,16,0,0,0,3

71419,ČSSD,15,0,0,3,12,0

71419,KSČM,15,0,0,1,14,0

71419,KDU-ČSL,10,5,0,1,1,3

71419,TOP09,7,5,0,2,0,0

71419,STAN,6,6,0,0,0,0

71419,Nezařaz,5,3,0,0,0,2

71420,ANO,78,1,0,1,68,8

71420,ODS,23,21,0,0,1,1

71420,Piráti,22,20,0,0,1,1

71420,SPD,19,16,0,0,0,3

71420,ČSSD,15,0,0,4,11,0

71420,KSČM,15,0,0,1,14,0

71420,KDU-ČSL,10,6,0,0,0,4

71420,TOP09,7,5,0,2,0,0

71420,STAN,6,6,0,0,0,0

71420,Nezařaz,5,3,0,0,0,2

71421,ANO,78,0,5,0,65,8

71421,ODS,23,22,0,0,0,1

71421,Piráti,22,21,0,0,0,1

71421,SPD,19,16,0,0,0,3

71421,ČSSD,15,0,1,3,11,0

71421,KSČM,15,1,0,1,13,0

71421,KDU-ČSL,10,6,0,0,0,4

71421,TOP09,7,5,0,2,0,0

71421,STAN,6,6,0,0,0,0

71421,Nezařaz,5,1,0,0,2,2

71422,ANO,78,69,0,0,1,8

71422,ODS,23,22,0,0,0,1

71422,Piráti,22,21,0,0,0,1

71422,SPD,19,16,0,0,0,3

71422,ČSSD,15,12,0,2,1,0

71422,KSČM,15,14,0,1,0,0

71422,KDU-ČSL,10,6,0,0,0,4

71422,TOP09,7,5,0,2,0,0

71422,STAN,6,6,0,0,0,0

71422,Nezařaz,5,3,0,0,0,2

71423,ANO,78,62,0,0,8,8

71423,ODS,23,22,0,0,0,1

71423,Piráti,22,0,0,0,21,1

71423,SPD,19,16,0,0,0,3

71423,ČSSD,15,2,2,2,9,0

71423,KSČM,15,13,0,1,1,0

71423,KDU-ČSL,10,6,0,0,0,4

71423,TOP09,7,0,0,2,5,0

71423,STAN,6,0,0,0,6,0

71423,Nezařaz,5,3,0,0,0,2

71424,ANO,78,0,4,0,66,8

71424,ODS,23,1,0,0,21,1

71424,Piráti,22,21,0,0,0,1

71424,SPD,19,0,0,0,16,3

71424,ČSSD,15,1,1,4,9,0

71424,KSČM,15,0,0,1,14,0

71424,KDU-ČSL,10,6,0,0,0,4

71424,TOP09,7,5,0,2,0,0

71424,STAN,6,6,0,0,0,0

71424,Nezařaz,5,0,0,0,3,2

71425,ANO,78,0,3,0,67,8

71425,ODS,23,1,0,0,21,1

71425,Piráti,22,21,0,0,0,1

71425,SPD,19,15,0,0,1,3

71425,ČSSD,15,2,1,3,9,0

